docname,topic,proportion
cv771_28466.txt:0,004,1.0
cv146_19587.txt:8,010,1.0
cv880_29629.txt:16,006,1.0
cv048_18380.txt:2,010,1.0
cv421_9752.txt:16,001,1.0
cv067_21192.txt:17,000,1.0
cv909_9973.txt:12,001,1.0
cv166_11959.txt:31,000,1.0
cv533_9843.txt:21,000,1.0
cv913_29127.txt:13,002,1.0
cv295_17060.txt:32,010,1.0
cv798_24779.txt:14,000,1.0
cv864_3087.txt:19,010,1.0
cv954_19932.txt:0,019,1.0
cv927_11471.txt:5,002,1.0
cv927_11471.txt:40,003,1.0
cv942_18509.txt:33,009,1.0
cv028_26964.txt:3,009,1.0
cv032_23718.txt:19,000,1.0
cv032_23718.txt:54,002,1.0
cv698_16930.txt:19,010,1.0
cv453_10911.txt:1,016,1.0
cv453_10911.txt:36,004,1.0
cv517_20616.txt:26,011,1.0
cv907_3193.txt:7,004,1.0
cv543_5107.txt:15,000,1.0
cv701_15880.txt:13,012,1.0
cv161_12224.txt:23,000,1.0
cv551_11214.txt:21,000,1.0
cv355_18174.txt:4,019,1.0
cv941_10718.txt:22,004,1.0
cv811_22646.txt:9,003,1.0
cv811_22646.txt:44,008,1.0
cv234_22123.txt:24,000,1.0
cv180_17823.txt:12,003,1.0
cv124_3903.txt:15,010,1.0
cv148_18084.txt:17,001,1.0
cv950_13478.txt:7,006,1.0
cv179_9533.txt:0,009,1.0
cv163_10110.txt:3,000,1.0
cv163_10110.txt:38,007,1.0
cv766_7983.txt:4,000,1.0
cv766_7983.txt:39,008,1.0
cv373_21872.txt:19,000,1.0
cv635_0984.txt:12,000,0.616642
cv635_0984.txt:12,001,0.284845
cv635_0984.txt:12,002,0.098513
cv635_0984.txt:47,000,1.0
cv998_15691.txt:23,000,1.0
cv834_23192.txt:33,007,1.0
cv845_15886.txt:17,000,1.0
cv458_9000.txt:12,008,1.0
cv943_23547.txt:19,006,1.0
cv191_29539.txt:29,010,1.0
cv529_10972.txt:12,010,1.0
cv914_2856.txt:11,004,1.0
cv397_28890.txt:18,008,1.0
cv367_24065.txt:27,000,1.0
cv427_11693.txt:10,010,1.0
cv427_11693.txt:45,006,1.0
cv957_9059.txt:1,008,1.0
cv957_9059.txt:36,000,1.0
cv719_5581.txt:10,003,1.0
cv670_2666.txt:8,005,1.0
cv410_25624.txt:2,010,1.0
cv505_12926.txt:20,000,1.0
cv484_26169.txt:12,001,1.0
cv408_5367.txt:8,010,1.0
cv450_8319.txt:1,004,1.0
cv758_9740.txt:28,002,1.0
cv944_15042.txt:20,000,1.0
cv154_9562.txt:20,000,1.0
cv805_21128.txt:13,003,1.0
cv209_28973.txt:16,010,1.0
cv049_21917.txt:25,019,1.0
cv932_14854.txt:18,003,1.0
cv812_19051.txt:17,000,1.0
cv962_9813.txt:30,000,1.0
cv767_15673.txt:25,010,1.0
cv633_29730.txt:24,001,1.0
cv107_25639.txt:23,010,1.0
cv107_25639.txt:58,010,1.0
cv442_15499.txt:0,012,1.0
cv442_15499.txt:35,000,1.0
cv442_15499.txt:70,004,1.0
cv716_11153.txt:0,010,1.0
cv348_19207.txt:18,002,1.0
cv855_22134.txt:14,005,1.0
cv503_11196.txt:29,003,1.0
cv227_25406.txt:3,000,1.0
cv227_25406.txt:38,010,1.0
cv403_6721.txt:21,000,1.0
cv563_18610.txt:4,010,1.0
cv333_9443.txt:15,009,1.0
cv366_10709.txt:17,008,1.0
cv586_8048.txt:1,003,1.0
cv586_8048.txt:36,010,1.0
cv988_20168.txt:23,005,1.0
cv314_16095.txt:27,001,1.0
cv745_14009.txt:6,004,1.0
cv745_14009.txt:41,002,1.0
cv238_14285.txt:11,004,1.0
cv099_11189.txt:5,005,1.0
cv099_11189.txt:40,001,1.0
cv103_11943.txt:33,010,1.0
cv664_4264.txt:5,011,1.0
cv651_11120.txt:17,010,1.0
cv138_13903.txt:30,015,1.0
cv138_13903.txt:65,001,1.0
cv374_26455.txt:21,000,1.0
cv846_29359.txt:15,010,1.0
cv692_17026.txt:0,010,1.0
cv064_25842.txt:10,000,1.0
cv293_29731.txt:16,001,1.0
cv938_10706.txt:6,019,1.0
cv514_12173.txt:8,001,1.0
cv514_12173.txt:43,006,1.0
cv349_15032.txt:20,000,1.0
cv349_15032.txt:55,000,1.0
cv255_15267.txt:8,002,1.0
cv489_19046.txt:24,003,1.0
cv246_28668.txt:6,003,1.0
cv922_10185.txt:5,000,1.0
cv384_18536.txt:6,010,1.0
cv494_18689.txt:11,010,1.0
cv510_24758.txt:8,000,1.0
cv061_9321.txt:5,003,1.0
cv061_9321.txt:40,010,1.0
cv212_10054.txt:3,010,1.0
cv212_10054.txt:38,000,1.0
cv451_11502.txt:12,010,1.0
cv829_21725.txt:18,000,0.616642
cv829_21725.txt:18,001,0.284845
cv829_21725.txt:18,002,0.098513
cv829_21725.txt:53,000,1.0
cv625_13518.txt:28,004,1.0
cv025_29825.txt:27,000,1.0
cv975_11920.txt:31,002,1.0
cv809_5012.txt:4,000,1.0
cv128_29444.txt:2,010,1.0
cv966_28671.txt:26,002,1.0
cv579_12542.txt:28,005,1.0
cv579_12542.txt:63,013,1.0
cv910_21930.txt:28,008,1.0
cv813_6649.txt:32,001,1.0
cv253_10190.txt:23,000,0.616642
cv253_10190.txt:23,001,0.284845
cv253_10190.txt:23,002,0.098513
cv842_5702.txt:21,005,1.0
cv217_28707.txt:15,000,1.0
cv634_11989.txt:9,000,1.0
cv556_16563.txt:12,010,1.0
cv335_16299.txt:29,001,1.0
cv853_29119.txt:30,012,1.0
cv485_26879.txt:4,010,1.0
cv485_26879.txt:39,010,1.0
cv008_29326.txt:0,000,1.0
cv501_12675.txt:2,004,1.0
cv501_12675.txt:37,001,1.0
cv136_12384.txt:28,011,1.0
cv981_16679.txt:7,000,1.0
cv115_26443.txt:20,000,1.0
cv438_8500.txt:22,001,1.0
cv281_24711.txt:15,006,1.0
cv085_15286.txt:8,010,1.0
cv542_20359.txt:9,013,1.0
cv900_10800.txt:4,012,1.0
cv628_20758.txt:8,001,1.0
cv628_20758.txt:43,000,1.0
cv548_18944.txt:3,008,1.0
cv417_14653.txt:11,002,1.0
cv185_28372.txt:13,002,1.0
cv926_18471.txt:18,010,1.0
cv926_18471.txt:53,000,1.0
cv447_27334.txt:6,011,1.0
cv801_26335.txt:4,000,1.0
cv648_17277.txt:26,000,1.0
cv268_20288.txt:1,007,1.0
cv902_13217.txt:11,003,1.0
cv856_28882.txt:6,008,1.0
cv471_18405.txt:17,003,1.0
cv031_19540.txt:28,003,1.0
cv929_1841.txt:11,001,1.0
cv456_20370.txt:26,010,1.0
cv978_22192.txt:8,010,1.0
cv244_22935.txt:13,003,1.0
cv244_22935.txt:48,010,1.0
cv449_9126.txt:26,001,1.0
cv265_11625.txt:25,001,1.0
cv402_16097.txt:12,008,1.0
cv402_16097.txt:47,008,1.0
cv848_10061.txt:31,010,1.0
cv772_12971.txt:28,000,1.0
cv280_8651.txt:4,000,1.0
cv996_12447.txt:14,003,1.0
cv574_23191.txt:6,010,1.0
cv729_10475.txt:6,000,1.0
cv968_25413.txt:5,002,1.0
cv822_21545.txt:2,002,1.0
cv646_16817.txt:4,008,1.0
cv646_16817.txt:39,010,1.0
cv342_20917.txt:13,019,1.0
cv113_24354.txt:23,000,1.0
cv876_9633.txt:20,010,1.0
cv017_23487.txt:2,004,1.0
cv737_28733.txt:3,010,1.0
cv454_21961.txt:25,010,1.0
cv464_17076.txt:0,006,1.0
cv464_17076.txt:35,011,1.0
cv607_8235.txt:23,010,1.0
cv172_12037.txt:5,012,1.0
cv172_12037.txt:40,004,1.0
cv959_16218.txt:18,000,1.0
cv744_10091.txt:18,010,1.0
cv364_14254.txt:21,005,1.0
cv920_29423.txt:5,001,1.0
cv806_9405.txt:13,010,1.0
cv552_0150.txt:7,000,1.0
cv552_0150.txt:42,008,1.0
cv713_29002.txt:8,002,1.0
cv713_29002.txt:43,010,1.0
cv315_12638.txt:34,010,1.0
cv877_29132.txt:18,010,1.0
cv499_11407.txt:34,010,1.0
cv724_15265.txt:11,001,1.0
cv232_16768.txt:11,012,1.0
cv594_11945.txt:12,000,1.0
cv931_18783.txt:12,000,1.0
cv424_9268.txt:29,010,1.0
cv424_9268.txt:64,010,1.0
cv135_12506.txt:15,000,1.0
cv063_28852.txt:24,002,1.0
cv228_5644.txt:26,012,1.0
cv412_25254.txt:24,011,1.0
cv160_10848.txt:8,010,1.0
cv690_5425.txt:22,007,1.0
cv690_5425.txt:57,001,1.0
cv250_26462.txt:24,011,1.0
cv308_5079.txt:7,005,1.0
cv308_5079.txt:42,006,1.0
cv047_18725.txt:0,003,1.0
cv627_12603.txt:1,008,1.0
cv002_17424.txt:17,004,1.0
cv391_11615.txt:29,002,1.0
cv362_16985.txt:26,003,1.0
cv820_24157.txt:29,010,1.0
cv893_26731.txt:14,003,1.0
cv893_26731.txt:49,000,1.0
cv893_26731.txt:84,010,1.0
cv512_17618.txt:0,000,1.0
cv013_10494.txt:2,010,1.0
cv013_10494.txt:37,001,1.0
cv204_8930.txt:6,018,1.0
cv204_8930.txt:41,001,1.0
cv090_0049.txt:26,000,1.0
cv123_12165.txt:5,000,1.0
cv324_7502.txt:15,010,1.0
cv770_11061.txt:34,004,1.0
cv269_23018.txt:27,006,1.0
cv269_23018.txt:62,002,1.0
cv916_17034.txt:24,002,1.0
cv430_18662.txt:26,010,1.0
cv669_24318.txt:7,003,1.0
cv669_24318.txt:42,000,1.0
cv455_28866.txt:2,006,1.0
cv599_22197.txt:7,001,1.0
cv762_15604.txt:7,000,1.0
cv363_29273.txt:10,020,1.0
cv441_15276.txt:8,007,1.0
cv441_15276.txt:43,008,1.0
cv961_5578.txt:13,010,1.0
cv261_11855.txt:22,010,1.0
cv463_10846.txt:8,004,1.0
cv785_23748.txt:3,000,1.0
cv038_9781.txt:9,005,1.0
cv220_28906.txt:6,000,1.0
cv468_16844.txt:5,005,1.0
cv531_26838.txt:9,002,1.0
cv302_26481.txt:1,000,1.0
cv302_26481.txt:36,014,1.0
cv379_23167.txt:15,000,1.0
cv721_28993.txt:11,004,1.0
cv187_14112.txt:5,001,1.0
cv187_14112.txt:40,000,1.0
cv004_12641.txt:21,002,1.0
cv125_9636.txt:19,008,1.0
cv680_10533.txt:31,000,1.0
cv946_20084.txt:5,009,1.0
cv790_16202.txt:7,006,1.0
cv381_21673.txt:21,010,1.0
cv555_25047.txt:14,007,1.0
cv697_12106.txt:26,000,1.0
cv183_19826.txt:20,000,1.0
cv386_10229.txt:22,002,1.0
cv389_9611.txt:3,000,0.616642
cv389_9611.txt:3,001,0.284845
cv389_9611.txt:3,002,0.098513
cv325_18330.txt:17,006,1.0
cv810_13660.txt:20,012,1.0
cv437_24070.txt:30,002,1.0
cv457_19546.txt:11,010,1.0
cv066_11668.txt:13,008,1.0
cv141_17179.txt:13,009,1.0
cv826_12761.txt:15,010,1.0
cv997_5152.txt:7,013,1.0
cv639_10797.txt:20,010,1.0
cv019_16117.txt:8,007,1.0
cv398_17047.txt:3,000,1.0
cv372_6654.txt:9,010,1.0
cv711_12687.txt:16,009,1.0
cv515_18484.txt:3,010,1.0
cv838_25886.txt:28,004,1.0
cv208_9475.txt:17,006,1.0
cv425_8603.txt:7,002,1.0
cv736_24947.txt:4,009,1.0
cv736_24947.txt:39,010,1.0
cv974_24303.txt:9,009,1.0
cv815_23466.txt:26,010,1.0
cv815_23466.txt:61,004,1.0
cv520_13297.txt:2,014,1.0
cv520_13297.txt:37,000,1.0
cv624_11601.txt:30,000,0.616642
cv624_11601.txt:30,001,0.284845
cv624_11601.txt:30,002,0.098513
cv889_22670.txt:1,002,1.0
cv889_22670.txt:36,010,1.0
cv768_12709.txt:17,000,1.0
cv078_16506.txt:16,002,1.0
cv788_26409.txt:31,003,1.0
cv370_5338.txt:28,000,1.0
cv703_17948.txt:9,012,1.0
cv297_10104.txt:8,002,1.0
cv523_18285.txt:5,000,1.0
cv400_20631.txt:17,001,1.0
cv847_20855.txt:23,000,1.0
cv431_7538.txt:4,008,1.0
cv158_10914.txt:28,010,1.0
cv502_10970.txt:31,000,1.0
cv623_16988.txt:23,010,1.0
cv623_16988.txt:58,000,1.0
cv623_16988.txt:93,008,1.0
cv867_18362.txt:25,001,1.0
cv272_20313.txt:14,000,1.0
cv272_20313.txt:49,019,1.0
cv571_29292.txt:10,013,1.0
cv706_25883.txt:10,001,1.0
cv706_25883.txt:45,000,1.0
cv288_20212.txt:6,000,1.0
cv482_11233.txt:23,000,1.0
cv629_16604.txt:10,000,1.0
cv804_11763.txt:22,000,1.0
cv562_10847.txt:0,000,1.0
cv562_10847.txt:35,007,1.0
cv020_9234.txt:5,019,1.0
cv382_8393.txt:7,012,1.0
cv264_14108.txt:18,010,1.0
cv991_19973.txt:7,000,1.0
cv566_8967.txt:6,000,1.0
cv591_24887.txt:4,001,1.0
cv343_10906.txt:4,010,1.0
cv237_20635.txt:10,000,1.0
cv056_14663.txt:19,000,1.0
cv242_11354.txt:6,009,1.0
cv459_21834.txt:14,010,1.0
cv976_10724.txt:8,010,1.0
cv000_29416.txt:0,006,1.0
cv320_9693.txt:0,006,1.0
cv320_9693.txt:35,000,1.0
cv096_12262.txt:25,002,1.0
cv188_20687.txt:17,000,1.0
cv620_2556.txt:15,004,1.0
cv236_12427.txt:15,006,1.0
cv725_10266.txt:25,013,1.0
cv111_12253.txt:30,010,1.0
cv159_29374.txt:1,003,1.0
cv483_18103.txt:0,002,1.0
cv480_21195.txt:18,004,1.0
cv727_5006.txt:13,005,1.0
cv022_14227.txt:17,014,1.0
cv278_14533.txt:13,003,1.0
cv189_24248.txt:7,000,1.0
cv587_20532.txt:9,008,1.0
cv007_4992.txt:19,009,1.0
cv235_10704.txt:27,003,1.0
cv042_11927.txt:7,010,1.0
cv733_9891.txt:19,010,1.0
cv705_11973.txt:0,006,1.0
cv685_5710.txt:0,011,1.0
cv207_29141.txt:6,010,1.0
cv152_9052.txt:5,010,1.0
cv072_5928.txt:9,000,1.0
cv337_29061.txt:12,006,1.0
cv967_5626.txt:10,008,1.0
cv436_20564.txt:23,004,1.0
cv411_16799.txt:5,006,1.0
cv276_17126.txt:23,000,1.0
cv807_23024.txt:5,003,1.0
cv807_23024.txt:40,000,1.0
cv807_23024.txt:75,002,1.0
cv553_26965.txt:1,010,1.0
cv518_14798.txt:4,010,1.0
cv608_24647.txt:10,010,1.0
cv602_8830.txt:2,002,1.0
cv763_16486.txt:10,004,1.0
cv923_11951.txt:14,010,1.0
cv951_11816.txt:17,000,1.0
cv446_12209.txt:5,010,1.0
cv513_7236.txt:6,001,1.0
cv816_15257.txt:11,002,1.0
cv420_28631.txt:5,005,1.0
cv887_5306.txt:9,008,1.0
cv973_10171.txt:1,002,1.0
cv973_10171.txt:36,003,1.0
cv945_13012.txt:0,005,1.0
cv338_9183.txt:16,010,1.0
cv338_9183.txt:51,009,1.0
cv171_15164.txt:9,002,1.0
cv686_15553.txt:32,004,1.0
cv732_13092.txt:33,001,1.0
cv732_13092.txt:68,005,1.0
cv139_14236.txt:15,002,1.0
cv102_8306.txt:10,012,1.0
cv704_17622.txt:20,012,1.0
cv789_12991.txt:9,010,1.0
cv054_4101.txt:23,008,1.0
cv565_29403.txt:9,018,1.0
cv863_7912.txt:17,000,1.0
cv445_26683.txt:15,002,1.0
cv738_10287.txt:23,000,1.0
cv021_17313.txt:19,000,1.0
cv612_5396.txt:6,000,1.0
cv612_5396.txt:41,006,1.0
cv466_20092.txt:11,003,1.0
cv068_14810.txt:4,010,1.0
cv547_18043.txt:20,010,1.0
cv645_17078.txt:34,002,1.0
cv621_15984.txt:8,002,1.0
cv621_15984.txt:43,000,1.0
cv765_20429.txt:24,002,1.0
cv769_8565.txt:18,007,1.0
cv432_15873.txt:26,014,1.0
cv710_23745.txt:27,017,1.0
cv262_13812.txt:10,002,1.0
cv844_13890.txt:19,013,1.0
cv509_17354.txt:8,007,1.0
cv694_4526.txt:1,000,1.0
cv169_24973.txt:23,011,1.0
cv473_7869.txt:16,019,1.0
cv357_14710.txt:5,005,1.0
cv434_5641.txt:21,010,1.0
cv368_11090.txt:19,017,1.0
cv368_11090.txt:54,001,1.0
cv497_27086.txt:7,010,1.0
cv006_17022.txt:17,004,1.0
cv653_2107.txt:10,000,1.0
cv924_29397.txt:5,000,1.0
cv952_26375.txt:1,006,1.0
cv952_26375.txt:36,004,1.0
cv782_21078.txt:29,001,1.0
cv361_28738.txt:30,010,1.0
cv051_10751.txt:17,000,1.0
cv478_15921.txt:12,004,1.0
cv478_15921.txt:47,006,1.0
cv557_12237.txt:8,000,1.0
cv892_18788.txt:18,005,1.0
cv404_21805.txt:8,000,0.616642
cv404_21805.txt:8,001,0.284845
cv404_21805.txt:8,002,0.098513
cv249_12674.txt:12,000,1.0
cv919_18155.txt:9,001,1.0
cv055_8926.txt:23,007,1.0
cv233_17614.txt:15,007,1.0
cv554_14678.txt:19,003,1.0
cv413_7893.txt:10,000,1.0
cv413_7893.txt:45,001,1.0
cv799_19812.txt:0,000,1.0
cv799_19812.txt:35,000,1.0
cv799_19812.txt:70,005,1.0
cv134_23300.txt:30,001,1.0
cv035_3343.txt:5,001,1.0
cv631_4782.txt:3,010,1.0
cv644_18551.txt:13,009,1.0
cv775_17966.txt:11,010,1.0
cv100_12406.txt:17,006,1.0
cv100_12406.txt:52,010,1.0
cv100_12406.txt:87,000,1.0
cv399_28593.txt:4,003,1.0
cv544_5301.txt:8,030,1.0
cv578_16825.txt:11,002,1.0
cv972_26837.txt:34,004,1.0
cv375_9932.txt:23,001,1.0
cv898_1576.txt:1,001,1.0
cv046_10613.txt:11,001,1.0
cv330_29675.txt:7,000,1.0
cv797_7245.txt:24,010,1.0
cv911_21695.txt:22,012,1.0
cv350_22139.txt:17,000,0.616642
cv350_22139.txt:17,001,0.284845
cv350_22139.txt:17,002,0.098513
cv871_25971.txt:25,000,1.0
cv405_21868.txt:8,000,1.0
cv336_10363.txt:12,013,1.0
cv070_13249.txt:13,000,0.616642
cv070_13249.txt:13,001,0.284845
cv070_13249.txt:13,002,0.098513
cv071_12969.txt:4,000,1.0
cv423_12089.txt:5,010,1.0
cv423_12089.txt:40,000,1.0
cv778_18629.txt:6,000,1.0
cv781_5358.txt:15,006,1.0
cv598_18184.txt:6,006,1.0
cv546_12723.txt:24,000,1.0
cv536_27221.txt:18,010,1.0
cv755_24881.txt:3,003,1.0
cv755_24881.txt:38,010,1.0
cv858_20266.txt:18,006,1.0
cv077_23172.txt:3,010,1.0
cv354_8573.txt:5,003,1.0
cv015_29356.txt:21,001,1.0
cv406_22199.txt:15,000,1.0
cv120_3793.txt:15,008,1.0
cv917_29484.txt:16,004,1.0
cv960_28877.txt:7,003,1.0
cv245_8938.txt:22,006,1.0
cv987_7394.txt:19,000,1.0
cv985_5964.txt:9,000,1.0
cv947_11316.txt:4,011,1.0
cv677_18938.txt:21,002,0.289008
cv677_18938.txt:21,010,0.287858
cv677_18938.txt:21,000,0.235471
cv677_18938.txt:21,001,0.187662
cv277_20467.txt:8,010,1.0
cv656_25395.txt:23,011,1.0
cv590_20712.txt:7,010,1.0
cv528_11669.txt:15,004,1.0
cv982_22209.txt:25,002,1.0
cv659_21483.txt:8,010,1.0
cv550_23226.txt:12,008,1.0
cv857_17527.txt:0,000,1.0
cv773_20264.txt:32,000,1.0
cv572_20053.txt:2,004,1.0
cv460_11723.txt:5,002,1.0
cv650_15974.txt:4,001,1.0
cv808_13773.txt:19,000,1.0
cv751_17208.txt:31,000,1.0
cv695_22268.txt:24,000,1.0
cv983_24219.txt:5,000,1.0
cv949_21565.txt:12,006,1.0
cv198_19313.txt:3,011,1.0
cv284_20530.txt:17,008,1.0
cv933_24953.txt:11,019,1.0
cv933_24953.txt:46,010,1.0
cv252_24974.txt:33,006,1.0
cv541_28683.txt:10,009,1.0
cv675_22871.txt:10,010,1.0
cv558_29376.txt:6,000,1.0
cv292_7804.txt:17,000,0.616642
cv292_7804.txt:17,001,0.284845
cv292_7804.txt:17,002,0.098513
cv086_19488.txt:2,001,1.0
cv086_19488.txt:37,012,1.0
cv618_9469.txt:24,010,1.0
cv300_23302.txt:4,000,0.616642
cv300_23302.txt:4,001,0.284845
cv300_23302.txt:4,002,0.098513
cv300_23302.txt:39,000,1.0
cv709_11173.txt:25,018,1.0
cv689_13701.txt:5,012,1.0
cv683_13047.txt:23,001,1.0
cv882_10042.txt:5,000,1.0
cv195_16146.txt:6,010,1.0
cv257_11856.txt:15,000,1.0
cv414_11161.txt:12,007,1.0
cv500_10722.txt:20,001,1.0
cv150_14279.txt:23,001,1.0
cv222_18720.txt:2,000,1.0
cv850_18185.txt:9,017,1.0
cv137_17020.txt:21,000,1.0
cv429_7937.txt:20,005,1.0
cv215_23246.txt:7,010,1.0
cv359_6751.txt:14,000,1.0
cv359_6751.txt:49,008,1.0
cv865_28796.txt:33,003,1.0
cv640_5380.txt:19,010,1.0
cv341_25667.txt:30,010,1.0
cv906_12332.txt:33,000,1.0
cv003_12683.txt:3,003,1.0
cv318_11146.txt:19,010,1.0
cv168_7435.txt:20,002,1.0
cv886_19210.txt:3,001,1.0
cv184_26935.txt:2,001,1.0
cv083_25491.txt:17,009,1.0
cv743_17023.txt:14,003,1.0
cv105_19135.txt:18,001,1.0
cv122_7891.txt:17,002,1.0
cv122_7891.txt:52,005,1.0
cv720_5383.txt:5,012,1.0
cv039_5963.txt:24,007,1.0
cv597_26744.txt:26,010,1.0
cv101_10537.txt:6,001,1.0
cv595_26420.txt:7,010,1.0
cv903_18981.txt:10,000,0.616642
cv903_18981.txt:10,001,0.284845
cv903_18981.txt:10,002,0.098513
cv286_26156.txt:4,008,1.0
cv588_14467.txt:18,000,1.0
cv224_18875.txt:4,010,1.0
cv079_12766.txt:16,002,1.0
cv606_17672.txt:0,000,1.0
cv023_13847.txt:17,008,1.0
cv879_16585.txt:16,002,1.0
cv465_23401.txt:9,000,1.0
cv196_28898.txt:10,010,1.0
cv492_19370.txt:21,006,1.0
cv176_14196.txt:32,000,1.0
cv358_11557.txt:19,000,1.0
cv360_8927.txt:9,000,1.0
cv642_29788.txt:20,000,1.0
cv777_10247.txt:13,000,1.0
cv827_19479.txt:1,001,1.0
cv289_6239.txt:2,010,1.0
cv615_15734.txt:29,004,1.0
cv795_10291.txt:24,000,1.0
cv225_29083.txt:30,001,1.0
cv994_13229.txt:0,003,1.0
cv994_13229.txt:35,000,1.0
cv044_18429.txt:1,010,1.0
cv219_19874.txt:1,020,1.0
cv012_29411.txt:1,012,1.0
cv112_12178.txt:18,002,1.0
cv609_25038.txt:22,010,1.0
cv332_17997.txt:11,000,1.0
cv538_28485.txt:23,002,1.0
cv305_9937.txt:13,012,1.0
cv593_11931.txt:1,007,1.0
cv194_12855.txt:7,000,1.0
cv524_24885.txt:23,012,1.0
cv915_9342.txt:10,010,1.0
cv638_29394.txt:19,010,1.0
cv251_23901.txt:8,002,1.0
cv699_7773.txt:4,004,1.0
cv395_11761.txt:7,003,1.0
cv229_15200.txt:17,000,1.0
cv577_28220.txt:14,001,1.0
cv928_9478.txt:31,004,1.0
cv016_4348.txt:15,000,1.0
cv428_12202.txt:16,004,1.0
cv428_12202.txt:51,000,1.0
cv428_12202.txt:86,003,1.0
cv632_9704.txt:10,003,1.0
cv878_17204.txt:20,000,1.0
cv748_14044.txt:18,001,1.0
cv641_13412.txt:25,009,1.0
cv142_23657.txt:11,011,1.0
cv948_25870.txt:18,010,1.0
cv356_26170.txt:1,007,1.0
cv356_26170.txt:36,000,1.0
cv052_29318.txt:1,011,1.0
cv041_22364.txt:13,004,1.0
cv592_23391.txt:19,010,1.0
cv592_23391.txt:54,001,1.0
cv662_14791.txt:27,000,1.0
cv415_23674.txt:34,002,1.0
cv971_11790.txt:25,007,1.0
cv652_15653.txt:21,000,1.0
cv149_17084.txt:24,005,1.0
cv696_29619.txt:26,003,1.0
cv746_10471.txt:20,003,1.0
cv746_10471.txt:55,001,1.0
cv890_3515.txt:1,000,1.0
cv522_5418.txt:10,010,1.0
cv290_11981.txt:25,000,1.0
cv707_11421.txt:8,000,1.0
cv712_24217.txt:18,002,1.0
cv894_22140.txt:25,019,1.0
cv303_27366.txt:23,005,1.0
cv347_14722.txt:7,004,1.0
cv345_9966.txt:29,007,1.0
cv636_16954.txt:3,000,1.0
cv636_16954.txt:38,002,1.0
cv131_11568.txt:7,003,1.0
cv131_11568.txt:42,000,0.616642
cv131_11568.txt:42,001,0.284845
cv131_11568.txt:42,002,0.098513
cv825_5168.txt:2,013,1.0
cv700_23163.txt:21,010,1.0
cv476_18402.txt:13,000,1.0
cv014_15600.txt:27,010,1.0
cv661_25780.txt:29,011,1.0
cv691_5090.txt:4,000,1.0
cv691_5090.txt:39,000,1.0
cv365_12442.txt:29,000,1.0
cv365_12442.txt:64,003,1.0
cv585_23576.txt:6,009,1.0
cv376_20883.txt:6,008,1.0
cv353_19197.txt:6,002,1.0
cv060_11754.txt:4,004,1.0
cv723_9002.txt:11,006,1.0
cv118_28837.txt:15,010,1.0
cv619_13677.txt:6,006,1.0
cv619_13677.txt:41,005,1.0
cv259_11827.txt:24,006,1.0
cv186_2396.txt:26,000,1.0
cv888_25678.txt:12,006,1.0
cv170_29808.txt:7,010,1.0
cv170_29808.txt:42,000,1.0
cv140_7963.txt:28,000,0.616642
cv140_7963.txt:28,001,0.284845
cv140_7963.txt:28,002,0.098513
cv140_7963.txt:63,008,1.0
cv140_7963.txt:98,004,1.0
cv560_18608.txt:27,005,1.0
cv535_21183.txt:12,001,1.0
cv175_7375.txt:25,010,1.0
cv630_10152.txt:32,000,0.616642
cv630_10152.txt:32,001,0.284845
cv630_10152.txt:32,002,0.098513
cv753_11812.txt:7,000,1.0
cv401_13758.txt:1,002,1.0
cv401_13758.txt:36,006,1.0
cv426_10976.txt:10,010,1.0
cv210_9557.txt:22,001,1.0
cv831_16325.txt:15,010,1.0
cv912_5562.txt:6,000,1.0
cv912_5562.txt:41,000,1.0
cv263_20693.txt:24,013,1.0
cv309_23737.txt:22,010,1.0
cv958_13020.txt:6,010,1.0
cv824_9335.txt:0,001,1.0
cv759_15091.txt:8,006,1.0
cv147_22625.txt:0,000,1.0
cv752_25330.txt:0,010,1.0
cv715_19246.txt:21,000,0.616642
cv715_19246.txt:21,001,0.284845
cv715_19246.txt:21,002,0.098513
cv742_8279.txt:21,001,1.0
cv065_16909.txt:31,003,1.0
cv409_29625.txt:3,008,1.0
cv053_23117.txt:6,002,1.0
cv053_23117.txt:41,006,1.0
cv036_18385.txt:3,000,1.0
cv925_9459.txt:24,009,1.0
cv231_11028.txt:31,011,1.0
cv045_25077.txt:1,010,1.0
cv045_25077.txt:36,000,1.0
cv109_22599.txt:2,004,1.0
cv859_15689.txt:2,001,1.0
cv084_15183.txt:9,007,1.0
cv266_26644.txt:17,010,1.0
cv649_13947.txt:24,004,1.0
cv334_0074.txt:6,010,1.0
cv334_0074.txt:41,000,1.0
cv749_18960.txt:10,001,1.0
cv549_22771.txt:12,000,1.0
cv905_28965.txt:25,003,1.0
cv211_9955.txt:14,001,1.0
cv296_13146.txt:25,003,1.0
cv582_6678.txt:0,013,1.0
cv953_7078.txt:18,002,1.0
cv005_29357.txt:30,003,1.0
cv306_10859.txt:7,010,1.0
cv774_15488.txt:7,003,1.0
cv626_7907.txt:14,005,1.0
cv201_7421.txt:13,000,0.616642
cv201_7421.txt:13,001,0.284845
cv201_7421.txt:13,002,0.098513
cv760_8977.txt:34,008,1.0
cv614_11320.txt:12,010,1.0
cv317_25111.txt:8,008,1.0
cv682_17947.txt:14,000,1.0
cv787_15277.txt:21,012,1.0
cv291_26844.txt:13,002,1.0
cv260_15652.txt:11,001,1.0
cv561_9484.txt:26,000,1.0
